Property_Title,Location,Address,Price,Rate_per_sqft,Deposit,Property_Type,Room_Type,Bedrooms,Bathrooms,Balconies,Furnishing,Carpet_Area,Available_From,Available_For,Posted_By,Posted_Date,Rating,Nearby_Places,Scraped_Date,Price_Numeric,Carpet_Area_Numeric,Rate_per_sqft_Numeric,Deposit_Numeric,Floor_Number,Total_Floors,Location_Clean,Price_per_sqft,Total_Rooms,Bath_Bed_Ratio,Floor_Position_Ratio,Is_Top_Floor,Is_Ground_Floor,Size_Category,Furnishing_Score,Has_Balcony,Is_Luxury,Property_Type_Encoded,Posted_By_Encoded,Size_Category_Encoded,Location_Clean_Encoded
"3BHK3BathsIndependent/Builder Floor for Rentin Old Rajinder Nagar, Delhi",West DelhiSend enquiry to DealerYou are Individual DealerIND (+91)GBR (+44)USA (,HouseDominos PizzaKitchen with a causeArt Of SpicesDomino'sRohan HotelShyam BakeryManish CafeSalwan ,"₹ 80,000",₹0,,Independent,,3,3,2.0,Furnished,790 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:44:57,80000.0,790.0,,,3.0,4.0,West DelhiSend enquiry to DealerYou are Individual DealerIND (+91)GBR (+44)USA (,101.1378002528445,6,0.75,0.6,0,0,Small,2,1,1,1,0,2,29
"1BHK2BathsFlat/Apartment for Rentin DDA Kaveri Apartments, Sector D Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Kaveri Apartments Sector D Vasant Kunj Delhi - 585 Sq. Ft.- Ground floor (out o,"₹ 30,000",₹0,"₹ 60,000",Apartment/Flat,,1,2,2.0,Furnished,585 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:45:07,30000.0,585.0,,60000.0,3.0,4.0,West Delhi Jan 21,51.19453924914676,3,1.0,0.6,0,0,Small,2,1,0,0,0,2,22
"1BHK2BathsFlat/Apartment for Rentin DDA Kaveri Apartments, Sector D Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Kaveri Apartments Sector D Vasant Kunj Delhi - 585 Sq. Ft.- 2nd floor (out of 5,"₹ 28,000",₹0,"₹ 56,000",Apartment/Flat,,1,2,1.0,Semi-Furnished,585 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:45:20,28000.0,585.0,,56000.0,3.0,4.0,West Delhi Jan 21,47.781569965870304,3,1.0,0.6,0,0,Small,1,1,0,0,0,2,22
"3BHK3BathsIndependent/Builder Floor for Rentin Rajender Nagar Part 1, Delhi",West DelhiSend enquiry to DealerYou are Individual DealerIND (+91)GBR (+44)USA (,HouseDominos PizzaDomino'sArt Of SpicesKitchen with a causeManav Sthali SchoolSindhi Higher Secondar,₹ 1.1,₹0,,Independent,,3,3,2.0,Unfurnished,1730 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:45:32,110000.00000000001,1730.0,,,3.0,4.0,West DelhiSend enquiry to DealerYou are Individual DealerIND (+91)GBR (+44)USA (,63.5470826112074,6,0.75,0.6,0,0,Large,0,1,1,1,0,0,29
"1RK1BathStudio Apartment for Rentin RWA Yamuna Vihar Block C6, Yamuna Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat Flats for rent in RWA Yamuna Vihar Block C6 Yamuna Vihar Delhi - 490 Sq. Ft.- 2nd floor (out of,"₹ 10,000",₹0,"₹ 10,000",Apartment/Flat,,1,1,1.0,Unknown,490 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:45:41,10000.0,490.0,,10000.0,3.0,4.0,West Delhi Jan 21,20.36659877800407,2,0.5,0.6,0,0,Very Small,1,1,0,0,0,4,22
"3BHK3BathsFlat/Apartment for Rentin Karor Apartments, Sector 6 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Karor Apartments Sector 6 Dwarka Delhi - 1720 Sq. Ft.- 7th floor (out of 9),"₹ 43,000",₹0,,Apartment/Flat,,3,3,3.0,Furnished,1720 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:45:53,43000.0,1720.0,,,7.0,9.0,West Delhi Jan 21,24.985473561882625,6,0.75,0.7,0,0,Large,2,1,0,0,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin Anand Niketan, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyView 6 More Wheel Chair FriendlyOn-Call Maintenance StaffParking AvailableModular KitchenMarb,₹ 3,₹0,,Independent,,4,4,3.0,Semi-Furnished,3200 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:46:03,300000.0,3200.0,,,3.0,4.0,West Delhi Jan 21,93.72071227741331,8,0.8,0.6,0,0,Very Large,1,1,1,1,0,3,22
"3BHK3BathsIndependent/Builder Floor for Rentin Janakpuri, A1 Block Janakpuri, Delhi",Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,Block Janakpuri Delhi - 2027 Sq. Ft.- 1st floor (out of 4),"₹ 70,000",₹0,,Independent,,3,3,2.0,Unknown,2027 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:46:14,70000.0,2027.0,,,1.0,4.0,Paschim ViharBuilder Floor for rent in Virender NagarBuilder Floor for rent in P,34.51676528599606,6,0.75,0.2,0,0,Large,1,1,0,1,0,0,12
"2BHK2BathsFlat/Apartment for Rentin DDA Flat Janakpuri, Janakpuri, West Delhi","Paschim ViharA4 Block Paschim Vihar, DelhiEnquire NowContact NowRashmi (Owner) 0",Flat for rent in DDA Flat Janakpuri Janakpuri West Delhi - 1000 Sq. Ft.- 2nd floor (out of 3),"₹ 29,500",₹0,"₹ 60,000",Apartment/Flat,,2,2,2.0,Semi-Furnished,1000 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:46:25,29500.0,1000.0,,60000.0,2.0,3.0,Paschim ViharA4 Block Paschim Vihar,29.47052947052947,4,0.6666666666666666,0.5,0,0,Medium,1,1,0,0,0,1,6
"3BHK3BathsIndependent/Builder Floor for Rentin Honey Homes, Rajinder Nagar, Delhi",West DelhiSend enquiry to DealerYou are Individual DealerIND (+91)GBR (+44)USA (,HouseKitchen with a causeArt Of SpicesVidya Bhawan Senior Secondary SchoolNational Institute of Scie,"₹ 50,000",,"₹ 1,00,000",Independent,,3,3,2.0,Furnished,900 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:46:36,50000.0,900.0,,100000.0,3.0,4.0,West DelhiSend enquiry to DealerYou are Individual DealerIND (+91)GBR (+44)USA (,55.49389567147614,6,0.75,0.6,0,0,Small,2,1,0,1,0,2,29
"1BHK1BathIndependent/Builder Floor for Rentin Honey Homes, East Patel Nagar, Delhi",Paschim ViharBuilder Floor for rent in Mansarovar gardenBuilder Floor for rent i,HouseKitchen with a causeCafe Coffee DayS.D. PublicDAV SchoolNational Institute of Science Technolog,"₹ 25,000",₹0,"₹ 25,000",Independent,,1,1,1.0,Furnished,500 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:46:46,25000.0,500.0,,25000.0,3.0,4.0,Paschim ViharBuilder Floor for rent in Mansarovar gardenBuilder Floor for rent i,49.9001996007984,2,0.5,0.6,0,0,Small,2,1,0,1,0,2,8
"3BHK3BathsFlat/Apartment for Rentin Nagarjuna Apartments, Chilla, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Nagarjuna Apartments Chilla Delhi - 1600 Sq. Ft.- 4th floor (out of 7),"₹ 50,004",₹0,,Apartment/Flat,,3,3,2.0,Semi-Furnished,1600 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:46:55,50004.0,1600.0,,,4.0,7.0,West Delhi Jan 21,31.232979387882573,6,0.75,0.5,0,0,Large,1,1,0,0,0,0,22
"3BHK3BathsIndependent/Builder Floor for Rentin Freedom Fighter Floors, Freedom Fighter Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,"₹ 42,000",₹0,,Independent,,3,3,2.0,Semi-Furnished,1550 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:47:05,42000.0,1550.0,,,3.0,4.0,West Delhi Jan 21,27.079303675048354,6,0.75,0.6,0,0,Large,1,1,0,1,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin Freedom Fighter Floors, Freedom Fighter Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,"₹ 45,000",₹0,,Independent,,4,4,2.0,Semi-Furnished,1850 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:47:17,45000.0,1850.0,,,3.0,4.0,West Delhi Jan 21,24.311183144246353,8,0.8,0.6,0,0,Large,1,1,0,1,0,0,22
"2BHK2BathsIndependent/Builder Floor for Rentin Freedom Fighter Floors, Freedom Fighter Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,"₹ 38,000",₹0,,Independent,,2,2,1.0,Furnished,850 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:47:29,38000.0,850.0,,,3.0,4.0,West Delhi Jan 21,44.65334900117509,4,0.6666666666666666,0.6,0,0,Small,2,1,0,1,0,2,22
"4BHK4BathsIndependent/Builder Floor for Rentin Freedom Fighter Floors, Freedom Fighter Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,"₹ 60,000",₹0,,Independent,,4,4,2.0,Furnished,1850 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:47:38,60000.0,1850.0,,,3.0,4.0,West Delhi Jan 21,32.414910858995135,8,0.8,0.6,0,0,Large,2,1,0,1,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin Freedom Fighter Floors, Freedom Fighter Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,"₹ 55,000",₹0,,Independent,,4,4,2.0,Furnished,1550 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:47:50,55000.0,1550.0,,,3.0,4.0,West Delhi Jan 21,35.46099290780142,8,0.8,0.6,0,0,Large,2,1,0,1,0,0,22
"1BHK1BathIndependent/Builder Floor for Rentin Freedom Fighter Floors, Freedom Fighter Enclave, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,"₹ 23,000",₹0,,Independent,,1,1,1.0,Furnished,550 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:48:01,23000.0,550.0,,,3.0,4.0,West Delhi Jan 21,41.74228675136116,2,0.5,0.6,0,0,Small,2,1,0,1,0,2,22
"3BHK2BathsFlat/Apartment for Rentin DDA Flats Sarita Vihar, Sarita Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Flats Sarita Vihar Sarita Vihar Delhi - 1760 Sq. Ft.- 2nd floor (out of 4),"₹ 52,000",₹0,,Apartment/Flat,,3,2,2.0,Furnished,1760 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:48:12,52000.0,1760.0,,,2.0,4.0,West Delhi Jan 21,29.528676888131745,5,0.5,0.4,0,0,Large,2,1,0,0,0,0,22
"3BHK2BathsFlat/Apartment for Rentin DDA Flats Sarita Vihar, Sarita Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in DDA Flats Sarita Vihar Sarita Vihar Delhi - 1800 Sq. Ft.- Ground floor (out of 4),"₹ 54,000",₹0,,Apartment/Flat,,3,2,2.0,Furnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:48:23,54000.0,1800.0,,,3.0,4.0,West Delhi Jan 21,29.983342587451414,5,0.5,0.6,0,0,Large,2,1,0,0,0,0,22
"1BHK2BathsFlat/Apartment for Rentin E2 Vasant Kunj, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in E2 Vasant Kunj Vasant Kunj Delhi - 450 Sq. Ft.- Ground floor (out of 4),"₹ 25,000",₹0,"₹ 25,000",Apartment/Flat,,1,2,2.0,Furnished,450 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:48:35,25000.0,450.0,,25000.0,3.0,4.0,West Delhi Jan 21,55.432372505543235,3,1.0,0.6,0,0,Very Small,2,1,0,0,0,4,22
"3BHK3BathsFlat/Apartment for Rentin Sector C Pocket 1, Sector C Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sector C Pocket 1 Sector C Vasant Kunj Delhi - 1800 Sq. Ft.- 1st floor (out of 4),₹ 1.2,₹0,,Apartment/Flat,,3,3,2.0,Furnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:48:47,120000.0,1800.0,,,1.0,4.0,West Delhi Jan 21,66.62965019433648,6,0.75,0.2,0,0,Large,2,1,1,0,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin Vasant Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block MarketGurudwara SahibMunir khan tombSri Raghavendra Swamy MathDGD Basant GoanResearch & Refera,₹ 4,,,Independent,,4,4,3.0,Unfurnished,4050 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:48:56,400000.0,4050.0,,,3.0,4.0,West Delhi Jan 21,98.74105159219945,8,0.8,0.6,0,0,Very Large,0,1,1,1,0,3,22
"4BHK4BathsIndependent/Builder Floor for Rentin Vasant Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block MarketGurudwara SahibMunir khan tombGurudwaraState bank of india ATMJNU CGHS DispensaryDGD Bas,₹ 4,,,Independent,,4,4,3.0,Unfurnished,3600 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:49:07,400000.0,3600.0,,,3.0,4.0,West Delhi Jan 21,111.08025548458761,8,0.8,0.6,0,0,Very Large,0,1,1,1,0,3,22
"4BHK4BathsIndependent/Builder Floor for Rentin Vasant Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block MarketGurudwara SahibMunir khan tombSri Raghavendra Swamy MathDGD Basant GoanResearch & Refera,₹ 4,,,Independent,,4,4,3.0,Unfurnished,3600 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:49:21,400000.0,3600.0,,,3.0,4.0,West Delhi Jan 21,111.08025548458761,8,0.8,0.6,0,0,Very Large,0,1,1,1,0,3,22
"3BHK2BathsFlat/Apartment for Rentin Sarita Vihar Pocket B RWA, Sarita Vihar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sarita Vihar Pocket B RWA Sarita Vihar Delhi - 1780 Sq. Ft.- 2nd floor (out of 5),"₹ 45,000",₹0,,Apartment/Flat,,3,2,2.0,Furnished,1780 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:49:32,45000.0,1780.0,,,2.0,5.0,West Delhi Jan 21,25.266704098820888,5,0.5,0.3333333333333333,0,0,Large,2,1,0,0,0,0,22
"3BHK3BathsIndependent/Builder Floor for Rentin SDA, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",House CafeWelcome PointWok MeKunzumYeti the Himalayan KitchenKaffeineAuroStarbucksMia BellaYeti- The,₹ 1.8,₹0,,Independent,,3,3,2.0,Furnished,2150 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:49:43,180000.0,2150.0,,,3.0,4.0,West Delhi Jan 21,83.68200836820084,6,0.75,0.6,0,0,Large,2,1,1,1,0,0,22
"3BHK4BathsIndependent/Builder Floor for Rentin Greater Kailash 1, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Block Defence Co...MoreAbout Gurkirat Properties  Real Estate Consultant.Address : New Friends Colon,₹ 2.75,₹0,,Independent,,3,4,2.0,Furnished,2500 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:49:54,275000.0,2500.0,,,3.0,4.0,West Delhi Jan 21,109.95601759296281,7,1.0,0.6,0,0,Very Large,2,1,1,1,0,3,22
"4BHK3BathsIndependent/Builder Floor for Rentin ATFL Jal Vayu Thal Sena Garden, Chattarpur Extension, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyDealer DetailsExplore LocalityRecommendationsArticlesHome›Property for rent in Delhi / NCR›Pr,"₹ 25,000",₹0,"₹ 25,000",Independent,,4,3,1.0,Semi-Furnished,1500 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:50:05,25000.0,1500.0,,25000.0,3.0,4.0,West Delhi Jan 21,16.655562958027982,7,0.6,0.6,0,0,Large,1,1,0,1,0,0,22
"4BHK4BathsIndependent/Builder Floor for Rentin Gulmohar park, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",House CafeWok MeWelcome PointAuroKunzumYeti the Himalayan KitchenKaffeineStarbucksYeti- The Himalaya,₹ 2.9,₹0,,Independent,,4,4,3.0,Furnished,4050 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:50:18,290000.0,4050.0,,,3.0,4.0,West Delhi Jan 21,71.5872624043446,8,0.8,0.6,0,0,Very Large,2,1,1,1,0,3,22
"3BHK2BathsFlat/Apartment for Rentin Sector C Pocket 1, Sector C Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Sector C Pocket 1 Sector C Vasant Kunj Delhi - 1550 Sq. Ft.- 4th floor (out of 4),"₹ 60,000",₹0,,Apartment/Flat,,3,2,1.0,Furnished,1550 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:50:28,60000.0,1550.0,,,4.0,4.0,West Delhi Jan 21,38.684719535783366,5,0.5,0.8,1,0,Large,2,1,0,0,0,0,22
"3BHK2BathsFlat/Apartment for Rentin Palm Court Apartments, Sector 19 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Palm Court Apartments Sector 19 Dwarka Delhi - 1700 Sq. Ft.- 2nd floor (out of 11),"₹ 45,000",₹0,"₹ 90,000",Apartment/Flat,,3,2,2.0,Furnished,1700 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:50:39,45000.0,1700.0,,90000.0,2.0,11.0,West Delhi Jan 21,26.455026455026456,5,0.5,0.16666666666666666,0,0,Large,2,1,0,0,0,0,22
"4BHK5BathsIndependent/Builder Floor for Rentin Duplex of Second & third floor , Greater Kailash 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyView 10 More Wheel Chair FriendlyPet FriendlyVisitor Parking AvailableOn-Call Maintenance Sta,₹ 3.1,,,Independent,,4,5,2.0,Furnished,3600 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:50:51,310000.0,3600.0,,,3.0,4.0,West Delhi Jan 21,86.0871980005554,9,1.0,0.6,0,0,Very Large,2,1,1,1,0,3,22
"3BHK3BathsFlat/Apartment for Rentin Golf View Apartments, Sector 19 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Golf View Apartments Sector 19 Dwarka Delhi - 2000 Sq. Ft.- 3rd floor (out of 15),"₹ 60,000",₹0,"₹ 1,20,000",Apartment/Flat,,3,3,3.0,Furnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:51:02,60000.0,2000.0,,120000.0,3.0,15.0,West Delhi Jan 21,29.985007496251875,6,0.75,0.1875,0,0,Large,2,1,0,0,0,0,22
"3BHK3BathsFlat/Apartment for Rentin Golf View Apartments, Sector 19 Dwarka, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Golf View Apartments Sector 19 Dwarka Delhi - 2000 Sq. Ft.- 4th floor (out of 15),"₹ 70,000",₹0,"₹ 1,40,000",Apartment/Flat,,3,3,3.0,Furnished,2000 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:51:14,70000.0,2000.0,,140000.0,4.0,15.0,West Delhi Jan 21,34.982508745627186,6,0.75,0.25,0,0,Large,2,1,0,0,0,0,22
"1BHK1BathIndependent/Builder Floor for Rentin Paryavaran Complex, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyView 7 More Wheel Chair FriendlyPet FriendlyOn-Call Maintenance StaffParking AvailableModular,"₹ 19,500",₹0,"₹ 19,500",Independent,,1,1,1.0,Furnished,450 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:51:33,19500.0,450.0,,19500.0,3.0,4.0,West Delhi Jan 21,43.23725055432372,2,0.5,0.6,0,0,Very Small,2,1,0,1,0,4,22
"2BHK2BathsIndependent/Builder Floor for Rentin Malcha Marg, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",RWA (+250)BLM (+590)SHN (+290)KNA (+1869)LCA (+1758)MAF (+1599)SPM (+508)VCT (+1784)WSM (+685)SMR (+,₹ 2.5,₹0,"₹ 5,00,000",Independent,,2,2,2.0,Unknown,1000 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:51:45,250000.0,1000.0,,500000.0,3.0,4.0,West Delhi Jan 21,249.75024975024974,4,0.6666666666666666,0.6,0,0,Medium,1,1,1,1,0,1,22
"2BHK2BathsIndependent/Builder Floor for Rentin Sunder Nagar, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",HouseNathu SweetsCafe LotaPindi restaurant DelhiBig ChillLatitudeIndian AccentBig Chill RestaurantPi,₹ 2,₹0,,Independent,,2,2,2.0,Furnished,1000 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:51:55,200000.0,1000.0,,,3.0,4.0,West Delhi Jan 21,199.8001998001998,4,0.6666666666666666,0.6,0,0,Medium,2,1,1,1,0,1,22
"3BHK2BathsFlat/Apartment for Rentin Sea Sawk Apartment, Sector 19 Dwarka, Delhi",West DelhiSend enquiry to DealerYou are Individual DealerIND (+91)GBR (+44)USA (,Flat for rent in Sea Sawk Apartment Sector 19 Dwarka Delhi - 1800 Sq. Ft.- 3rd floor (out of 10),"₹ 57,000",₹0,,Apartment/Flat,,3,2,3.0,Furnished,1800 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:52:05,57000.0,1800.0,,,3.0,10.0,West DelhiSend enquiry to DealerYou are Individual DealerIND (+91)GBR (+44)USA (,31.649083842309828,5,0.5,0.2727272727272727,0,0,Large,2,1,0,0,0,0,29
"4BHK4BathsIndependent/Builder Floor for Rentin Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:","Sector B Vasant Kunj,Sector C Vasant Kunj,Chhatarpur Village,Vasant Kunj,SDA,Shanti Kunj,C...MoreAbo",₹ 2,₹0,"₹ 4,00,000",Independent,,4,4,2.0,Furnished,3600 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:52:17,200000.0,3600.0,,400000.0,3.0,4.0,West Delhi Jan 21,55.540127742293805,8,0.8,0.6,0,0,Very Large,2,1,0,1,0,3,22
"3BHK3BathsIndependent/Builder Floor for Rentin Rear Side Park , Panchsheel Park, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyFitness Centre / GYMWaste DisposalRain Water HarvestingClub house / Community CenterProperty ,₹ 2.1,,,Independent,,3,3,3.0,Furnished,2799 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:52:26,210000.0,2799.0,,,3.0,4.0,West Delhi Jan 21,75.0,6,0.75,0.6,0,0,Very Large,2,1,1,1,0,3,22
"4BHK4BathsIndependent/Builder Floor for Rentin Panchsheel Park, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyFitness Centre / GYMWaste DisposalRain Water HarvestingClub house / Community CenterProperty ,₹ 3,,,Independent,,4,4,3.0,Furnished,4500 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:52:37,300000.0,4500.0,,,3.0,4.0,West Delhi Jan 21,66.65185514330149,8,0.8,0.6,0,0,Very Large,2,1,1,1,0,3,22
"4BHK5BathsIndependent/Builder Floor for Rentin Corner, Panchsheel Park, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyView 10 More Wheel Chair FriendlyPet FriendlyVisitor Parking AvailableOn-Call Maintenance Sta,₹ 4.49,,,Independent,,4,5,2.0,Furnished,7200 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:52:47,449000.0,7200.0,,,3.0,4.0,West Delhi Jan 21,62.35245104846549,9,1.0,0.6,0,0,Very Large,2,1,0,1,0,3,22
"4BHK4BathsIndependent/Builder Floor for Rentin Panchsheel Park, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyFitness Centre / GYMWaste DisposalRain Water HarvestingProperty rented out? Incorrect data?Re,₹ 4.5,,,Independent,,4,4,3.0,Furnished,7200 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:52:56,450000.0,7200.0,,,3.0,4.0,West Delhi Jan 21,62.49132064990973,8,0.8,0.6,0,0,Very Large,2,1,0,1,0,3,22
"3BHK3BathsIndependent/Builder Floor for Rentin Third Floor & Terrace, Greater Kailash 2, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",SocietyWaste DisposalRain Water HarvestingFitness Centre / GYMClub house / Community CenterProperty ,₹ 1.7,,,Independent,,3,3,3.0,Furnished,2250 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:53:06,170000.0,2250.0,,,3.0,4.0,West Delhi Jan 21,75.52199022656598,6,0.75,0.6,0,0,Large,2,1,1,1,0,0,22
"2BHK2BathsFlat/Apartment for Rentin Vasant Kunj Enclave, Vasant Kunj, Delhi","West Delhi Jan 21, 2022Why Vikas Puri is a popular rental hub?Jan 04, 2022Delhi:",Flat for rent in Vasant Kunj Enclave Vasant Kunj Delhi - 800 Sq. Ft.- 1st floor (out of 4),"₹ 32,000",₹0,,Apartment/Flat,,2,2,1.0,Semi-Furnished,800 sq.ft,Immediate,,Dealer,,,,2025-10-19 10:53:16,32000.0,800.0,,,1.0,4.0,West Delhi Jan 21,39.95006242197253,4,0.6666666666666666,0.2,0,0,Small,1,1,0,0,0,2,22
